ec5_uuid,created_at,uploaded_at,title,SITE,NEW_SITE,CSO,lat_LOC,long_LOC,accuracy_LOC,UTM_Northing_LOC,UTM_Easting_LOC,UTM_Zone_LOC,DATE,TIME,SAMPLER_ID,COND,TEMP,NITR,PHOS_METER,PHOS_HI,PHOS_LO,RIVER_HEIGHT,PHOTO_YN,PHOTO,COMMENTS
e13e5fe3-f3ba-4533-9b5f-830a05ecac22,2026-02-16T14:46:33.000Z,2026-02-16T14:46:39.000Z,"Avon River - Alveston - Weir 16/02/2026 SA0018","Avon River - Alveston - Weir",,,,,,,,,16/02/2026,13:45,SA0018,448,7.5,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.53,2.25,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=e13e5fe3-f3ba-4533-9b5f-830a05ecac22_1771253187.jpg,
116fe60c-74b4-4543-9ebd-7a1c3de3558e,2026-02-16T11:01:56.000Z,2026-02-16T11:02:04.000Z,"Avon River - Alveston - Swiffen Bank 16/02/2026 SA0015","Avon River - Alveston - Swiffen Bank",,,,,,,,,16/02/2026,10:11,SA0015,455,7.1,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.58,2,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=116fe60c-74b4-4543-9ebd-7a1c3de3558e_1771239651.jpg,"Very heavy rain all day yesterday.River flooded at least 2 mtrs to bottom of steps"
dfa07724-88d3-41f0-9183-371b81bf4ff4,2026-02-16T09:10:43.000Z,2026-02-16T09:10:49.000Z,"Carrant Brook - Tewkesbury - M5 Bridge 15/02/2026 SA0001","Carrant Brook - Tewkesbury - M5 Bridge",,,,,,,,,15/02/2026,14:09,SA0001,560,7.8,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.37,2,No,,
167de0a9-dc67-4e93-960c-5fccaa4d117e,2026-02-15T13:46:26.000Z,2026-02-15T13:46:35.000Z,"Carrant Brook - Tewkesbury - Bredon Rd 14/02/2026 SA0009","Carrant Brook - Tewkesbury - Bredon Rd",,,,,,,,,14/02/2026,12:30,SA0009,466,7.7,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.41,1.75,No,,
3d1afa00-2b75-4cf8-80c0-00068fe619c5,2026-02-15T11:08:56.000Z,2026-02-15T11:09:04.000Z,"Isbourne River - Winchcombe - C 15/02/2026 SA0134","Isbourne River - Winchcombe - C",,,,,,,,,15/02/2026,10:30,SA0134,395,7.7,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.05,0.8,No,,
20ce856f-d364-40aa-af1a-fc6d968e9c73,2026-02-14T14:10:18.000Z,2026-02-14T14:10:26.000Z,"Avon River - Great Comberton - Quay Ln 14/02/2026 SA0101","Avon River - Great Comberton - Quay Ln",,,,,,,,,14/02/2026,13:43,SA0101,438,6.3,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.28,,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=20ce856f-d364-40aa-af1a-fc6d968e9c73_1771078145.jpg,"River overflowing on to bank so sample from overflowing where the depth was about 20cm"
ed0183cc-322f-4c36-bb28-49433e96d047,2026-02-14T11:51:57.000Z,2026-02-14T11:52:32.000Z,"Piddle Brook - Wyre Piddle - Bridge 14/02/2026 SA0078","Piddle Brook - Wyre Piddle - Bridge",,,,,,,,,14/02/2026,10:48,SA0078,312,7.1,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.46,1.57,No,,"V.Fast/ in Flood/Silty"
d344b22a-3589-48ce-819e-aae7c1429413,2026-02-14T11:47:51.000Z,2026-02-21T14:58:44.000Z,"Avon River - Wyre Piddle - Smiths Meadows 14/02/2026 SA0078","Avon River - Wyre Piddle - Smiths Meadows",,,,,,,,,14/02/2026,10:30,SA0078,450,7.6,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.45,2.59,No,,"V.Fast Flow/In Flood/Silt/Debris/ Meadow Flooded Sample taken upstream at""WeatherOak"""
08414248-6b07-4007-bd35-83b570bf7221,2026-01-31T11:42:18.000Z,2026-02-14T11:52:23.000Z,"Avon River - Wyre Piddle - Smiths Meadows 31/01/2026 SA0078","Avon River - Wyre Piddle - Smiths Meadows",,,,,,,,,31/01/2026,10:40,SA0078,604,8.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.34,1.23,No,,"Steady, Normal, Bubbles"
3fbdfd5a-e9c2-4d16-ba7a-e669cd2c69f1,2026-01-31T11:32:49.000Z,2026-02-14T11:52:19.000Z,"Piddle Brook - Wyre Piddle - Bridge 31/01/2026 SA0078","Piddle Brook - Wyre Piddle - Bridge",,,,,,,,,31/01/2026,10:10,SA0078,830,8.34,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.45,0.41,No,,"Steady, normal,Bubbles"
f68af527-3a7f-407a-bb92-e93031d8f7c4,2026-02-14T10:40:37.000Z,2026-02-14T10:40:42.000Z,"Isbourne River - Winchcombe - A 14/02/2026 SA0111","Isbourne River - Winchcombe - A",,,,,,,,,14/02/2026,10:33,SA0111,307,8.7,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.06,0.25,No,,
36c60d45-aa9c-4076-b93a-ce6094eb6901,2026-02-14T09:09:28.000Z,2026-02-14T09:09:37.000Z,"Swilgate River - Tewkesbury - A38 12/02/2026 SA0001","Swilgate River - Tewkesbury - A38",,,,,,,,,12/02/2026,10:02,SA0001,293,9.5,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.36,2.5,No,,
963058b1-d73a-4e77-9426-85de9161cf20,2026-02-14T08:58:24.000Z,2026-02-14T09:09:33.000Z,"Avon River - Tewkesbury - Black Bear Pub 14/02/2026 SA0001","Avon River - Tewkesbury - Black Bear Pub",,,,,,,,,14/02/2026,08:20,SA0001,259,9,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.89,2.5,No,,
71cdaa3e-0e17-478c-9f7a-30220b55a2cd,2026-02-12T15:47:05.000Z,2026-02-13T20:00:46.000Z,"Carrant Brook - Tewkesbury - Railway Bridge 12/02/2026 SA0136","Carrant Brook - Tewkesbury - Railway Bridge",,,,,,,,,12/02/2026,15:35,SA0136,504,10.6,10,"Low range Hanna pocket checker (﹤2.5ppm)",,2.03,1,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=71cdaa3e-0e17-478c-9f7a-30220b55a2cd_1770911179.jpg,"Weather showers.Water cloudy."
f213c760-de81-4561-a90c-54b2d5304099,2026-02-13T15:10:54.000Z,2026-02-13T15:11:01.000Z,"Stour River - Shipston-on-Stour - Mill Bridge 13/02/2026 SA0070","Stour River - Shipston-on-Stour - Mill Bridge",,,,,,,,,13/02/2026,15:09,SA0070,440,10.2,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.04,1.61,No,,
4b42a56f-25b8-4a2e-a8a2-37454fc886f7,2026-02-13T15:07:23.000Z,2026-02-13T15:07:30.000Z,"Isbourne River - Winchcombe - D 13/02/2026 SA0113","Isbourne River - Winchcombe - D",,,,,,,,,13/02/2026,14:20,SA0113,382,8.7,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.25,1.5,No,,"Lot of rain"
4a7f729f-4798-4959-ae1a-507f68fd45f5,2026-02-13T14:36:25.000Z,2026-02-13T14:36:33.000Z,"Carrant Brook - Aston on Carrant - Footbridge 13/02/2026 SA0143","Carrant Brook - Aston on Carrant - Footbridge",,,,,,,,,13/02/2026,14:34,SA0143,541,7.5,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.46,1.7,No,,"Flooding in adjacent fields"
c3d1a196-8f75-48bf-8c86-345b0a0ff71e,2026-02-13T14:30:15.000Z,2026-02-13T14:30:59.000Z,"Carrant Brook - Aston on Carrant - Footbridge 13/02/2026 SA0143","Carrant Brook - Aston on Carrant - Footbridge",,,,,,,,,13/02/2026,14:22,SA0143,2,7.5,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.46,1.7,No,,"Flooding in adjacent fields"
670cf137-9688-4b5a-a9b1-104f3fff71cb,2026-02-13T13:53:42.000Z,2026-02-13T13:53:54.000Z,"Stour River - Preston on Stour - Preston Ln Bridge 13/02/2026 SA0140","Stour River - Preston on Stour - Preston Ln Bridge",,,,,,,,,13/02/2026,11:45,SA0140,434,8.4,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.21,3,No,,"River in spate, heavy rain"
440c9345-fb49-4e2c-aac1-70fc4aeb111a,2026-02-13T09:28:50.000Z,2026-02-13T09:28:56.000Z,"Avon River - Tewkesbury - Abbey Mill 13/02/2026 SA0029","Avon River - Tewkesbury - Abbey Mill",,,,,,,,,13/02/2026,09:11,SA0029,539,11.1,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.52,2,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=440c9345-fb49-4e2c-aac1-70fc4aeb111a_1770974911.jpg,"Floodplain is full."
9bbcc54c-6d71-42f8-abb4-ac83984559e7,2026-02-11T17:28:02.000Z,2026-02-11T17:28:13.000Z,"Carrant Brook - Beckford - Crashmore Ln 11/02/2026 SA0106","Carrant Brook - Beckford - Crashmore Ln",,,,,,,,,11/02/2026,13:10,SA0106,580,10.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.37,,No,,"Heavy rain. Apparently rain each day for last 37 days"
9d070da5-07a1-42ea-974e-4ff6a11b3c72,2026-02-04T11:55:57.000Z,2026-02-11T17:28:09.000Z,"Carrant Brook - Beckford - Crashmore Ln 04/02/2026 SA0106","Carrant Brook - Beckford - Crashmore Ln",,,,,,,,,04/02/2026,11:46,SA0106,518,8.1,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.44,,No,,
a04be4b6-860a-44cd-a001-cdb0d1eb3a1e,2026-02-11T15:15:30.000Z,2026-02-11T15:15:38.000Z,"Avon River - Twyning Green - Twyning Quay 11/02/2026 SA0135","Avon River - Twyning Green - Twyning Quay",,,,,,,,,11/02/2026,15:02,SA0135,190,10.3,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.5,2,No,,"In flood. Sample from flood water, not main river flow."
9aee03d0-47b3-49ef-af9c-b9a49aacbdc4,2026-02-11T12:54:55.000Z,2026-02-11T13:10:19.000Z,"Avon River - Barford - Barford Community Orchard 11/02/2026 SA0142","Avon River - Barford - Barford Community Orchard",,,,,,,,,11/02/2026,11:50,SA0142,273,10,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.45,1.73,No,,"River falling after recent flood"
60739c35-916f-46dd-87c5-6e266f63ba95,2026-02-11T13:09:10.000Z,2026-02-11T13:10:18.000Z,"Avon River - Barford - Verdon Place 11/02/2026 SA0142","Avon River - Barford - Verdon Place",,,,,,,,,11/02/2026,12:05,SA0142,277,9.9,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.54,1.73,No,,"Water falling after recent flood"
3c0e3cfe-35f5-4954-a239-4893d45b556c,2026-02-11T12:51:22.000Z,2026-02-11T13:10:16.000Z,"Avon River - Warwick - Warwick Boat Club 11/02/2026 SA0142","Avon River - Warwick - Warwick Boat Club",,,,,,,,,11/02/2026,11:30,SA0142,276,10,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.34,1.73,No,,"River height at Warwick Gauge. River falling from recent very high"
3f83cbae-454c-4fe0-b195-3b393cb6d265,2026-02-11T12:48:12.000Z,2026-02-11T13:10:15.000Z,"Avon River - Warwick - Longbridge Sewage Works 11/02/2026 SA0142","Avon River - Warwick - Longbridge Sewage Works",,,,,,,,,11/02/2026,11:00,SA0142,266,9.5,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.41,1.73,No,,"River recently much higher. Now falling"
7122ee36-d542-49a2-9d65-9e7201a403f9,2026-02-10T15:03:58.000Z,2026-02-10T15:04:02.000Z,"Avon River - Alveston - Weir 10/02/2026 SA0018","Avon River - Alveston - Weir",,,,,,,,,10/02/2026,14:15,SA0018,455,9.6,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.45,2,No,,"Very flooded and very fast"
d86a6957-51fb-47ad-9d02-eb609f6ed92b,2026-02-10T14:40:45.000Z,2026-02-10T14:40:49.000Z,"Sutton Brook - Lower Brailes - High St 10/02/2026 SA0089","Sutton Brook - Lower Brailes - High St",,,,,,,,,10/02/2026,14:30,SA0089,432,10.3,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.11,1,No,,"Fast flowing"
8a6db37c-5377-4689-8e78-7c65da383f02,2026-02-10T14:12:02.000Z,2026-02-10T14:12:07.000Z,"Isbourne River - Winchcombe - B 10/02/2026 SA0015","Isbourne River - Winchcombe - B",,,,,,,,,10/02/2026,14:10,SA0015,461,11.1,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0,1,No,,
a95812d4-8527-49d9-be7a-a27ead43b7fb,2026-02-10T12:43:52.000Z,2026-02-10T12:44:01.000Z,"Avon River - Pershore - Pershore Bridges 14/01/2026 SA0137","Avon River - Pershore - Pershore Bridges",,,,,,,,,14/01/2026,11:45,SA0137,609,8.3,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.58,,No,,
61f0f667-ba53-47e8-ad61-5766873ec92c,2026-02-10T12:40:59.000Z,2026-02-10T12:43:59.000Z,"Avon River - Pershore - Pershore Bridges 22/01/2026 SA0137","Avon River - Pershore - Pershore Bridges",,,,,,,,,22/01/2026,12:00,SA0137,539,6.5,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.59,,No,,"River rising almost flooding"
e7d26d1e-024c-4d6f-8361-519268baa69e,2026-02-10T12:37:05.000Z,2026-02-10T12:43:58.000Z,"Avon River - Pershore - Pershore Bridges 10/02/2026 SA0137","Avon River - Pershore - Pershore Bridges",,,,,,,,,10/02/2026,12:10,SA0137,458,10.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.56,,No,,"Raining and river flooding"
e51e03ae-5c6e-4f05-91c2-320e9484a46b,2026-02-09T12:18:10.000Z,2026-02-09T12:18:15.000Z,"Carrant Brook - Tewkesbury - Mitton Path 09/02/2026 SA0133","Carrant Brook - Tewkesbury - Mitton Path",,,,,,,,,09/02/2026,12:07,SA0133,623,10.8,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.32,,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=e51e03ae-5c6e-4f05-91c2-320e9484a46b_1770639483.jpg,
6028ac94-9853-4d6f-946e-60f419582580,2026-02-08T10:56:18.000Z,2026-02-08T10:56:25.000Z,"Avon River - Great Comberton - Quay Ln 08/02/2026 SA0010","Avon River - Great Comberton - Quay Ln",,,,,,,,,08/02/2026,10:22,SA0010,415,9.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.74,3.5,No,,"River in extreme flood"
d814d7aa-1fee-4ada-9469-9b2e62aa474d,2026-02-08T09:52:51.000Z,2026-02-08T09:52:57.000Z,"Swilgate River - Tewkesbury - A38 05/02/2026 SA0001","Swilgate River - Tewkesbury - A38",,,,,,,,,05/02/2026,08:45,SA0001,321,5,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.36,2,No,,
766fa965-fce6-4a5f-9d65-220a73fc5bb6,2026-02-08T09:01:03.000Z,2026-02-08T09:52:55.000Z,"Avon River - Tewkesbury - Black Bear Pub 08/02/2026 SA0001","Avon River - Tewkesbury - Black Bear Pub",,,,,,,,,08/02/2026,08:57,SA0001,217,9.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.67,2.5,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=766fa965-fce6-4a5f-9d65-220a73fc5bb6_1770541252.jpg,Flooding
d3a19761-6daa-475f-8174-56237d89ffd2,2026-02-08T09:34:06.000Z,2026-02-08T09:34:17.000Z,"Isbourne River - Winchcombe - C 08/02/2026 SA0134","Isbourne River - Winchcombe - C",,,,,,,,,08/02/2026,08:45,SA0134,459,9,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.24,0.6,No,,
06fddfda-7425-4357-b1dc-76d1c07f4ebb,2026-02-07T15:39:44.000Z,2026-02-07T15:39:51.000Z,"Carrant Brook - Tewkesbury - Bredon Rd 07/02/2026 SA0009","Carrant Brook - Tewkesbury - Bredon Rd",,,,,,,,,07/02/2026,12:30,SA0009,596,9.8,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.45,1.75,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=06fddfda-7425-4357-b1dc-76d1c07f4ebb_1770478754.jpg,Flooded
5c715b97-75dc-4497-9684-a3bc455570a3,2026-02-07T13:46:17.000Z,2026-02-07T13:46:23.000Z,"Piddle Brook - Wyre Piddle - Bridge 07/02/2026 SA0045","Piddle Brook - Wyre Piddle - Bridge",,,,,,,,,07/02/2026,10:33,SA0045,424,8.3,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.48,1.36,No,,"River in flood.  silty."
57481340-a18d-4ead-9782-bca197949e06,2026-02-07T13:43:31.000Z,2026-02-07T13:46:22.000Z,"Avon River - Wyre Piddle - Smiths Meadows 07/02/2026 SA0045","Avon River - Wyre Piddle - Smiths Meadows",,,,,,,,,07/02/2026,10:10,SA0045,466,8.2,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.63,2.66,No,,"River in flood. Tested upstream a few hundred yards at Middle Cottage."
c4801f92-ce4b-4d25-a8eb-77f9f4f646c8,2026-02-06T13:52:13.000Z,2026-02-06T13:52:20.000Z,"Bow Brook - Peopleton - Mill Bridge 06/02/2026 SA0042","Bow Brook - Peopleton - Mill Bridge",,,,,,,,,06/02/2026,11:47,SA0042,457,8.1,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.44,1.8,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=c4801f92-ce4b-4d25-a8eb-77f9f4f646c8_1770385771.jpg,"Water high, just able to get to the bridge, flowing over onto field on other side. Sample light murky in colour. Songthrush singing."
16fd17b5-bcac-4fd9-9fe9-351b5b099487,2026-02-05T16:40:14.000Z,2026-02-05T16:40:25.000Z,"Stour River - Preston on Stour - Preston Ln Bridge 05/02/2026 SA0140","Stour River - Preston on Stour - Preston Ln Bridge",,,,,,,,,05/02/2026,15:30,SA0140,507,7.7,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.24,2,No,,"Very overcast, river running fast, looks muddy"
731350ff-970e-42ce-975b-4b081f8ae097,2026-02-05T12:55:04.000Z,2026-02-05T12:55:11.000Z,"Isbourne River - Winchcombe - D 05/02/2026 SA0113","Isbourne River - Winchcombe - D",,,,,,,,,05/02/2026,12:30,SA0113,422,9.6,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.2,1.2,No,,
4ec67e76-a4d7-4034-b7c0-5f5da893c95d,2026-02-04T16:35:58.000Z,2026-02-04T16:36:03.000Z,"Sutton Brook - Lower Brailes - High St 03/02/2026 SA0089","Sutton Brook - Lower Brailes - High St",,,,,,,,,03/02/2026,15:00,SA0089,512,5.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.18,1,No,,"Heavy rain"
e9540f3f-38f0-4d10-9fa0-a17044edbb84,2026-02-04T12:14:02.000Z,2026-02-04T15:42:17.000Z,"Carrant Brook - Tewkesbury - Railway Bridge 04/02/2026 SA0136","Carrant Brook - Tewkesbury - Railway Bridge",,,,,,,,,04/02/2026,11:58,SA0136,392,9.6,5,"Low range Hanna pocket checker (﹤2.5ppm)",,1.39,1,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=e9540f3f-38f0-4d10-9fa0-a17044edbb84_1770207176.jpg,"Water cloudy. Weather dry."
0452a4b3-0be1-42bf-b81f-5c2de8168ce6,2026-02-04T15:19:33.000Z,2026-02-04T15:19:42.000Z,"Avon River - Twyning Green - Twyning Quay 04/02/2026 SA0135","Avon River - Twyning Green - Twyning Quay",,,,,,,,,04/02/2026,15:08,SA0135,618,9.7,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.49,1,No,,Flood
2144ab39-7cac-45b0-bf15-6c8fbe674c58,2026-02-04T12:15:30.000Z,2026-02-04T12:15:35.000Z,"Carrant Brook - Tewkesbury - Mitton Path 04/02/2026 SA0133","Carrant Brook - Tewkesbury - Mitton Path",,,,,,,,,04/02/2026,12:04,SA0133,574,9.1,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.3,,Yes,https://five.epicollect.net/api/media/safeavon?type=photo&format=entry_original&name=2144ab39-7cac-45b0-bf15-6c8fbe674c58_1770207320.jpg,
149d4573-d632-484a-923c-9c1fd62ff66b,2026-02-03T16:32:44.000Z,2026-02-03T16:32:55.000Z,"Carrant Brook - Beckford - Back Ln 03/02/2026 SA0055","Carrant Brook - Beckford - Back Ln",,,,,,,,,03/02/2026,16:20,SA0055,616,8,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.45,0.43,No,,"Fairly clear but lots of flow"
0a0c5f00-761a-4c56-a2c3-c5851546254c,2026-02-03T14:47:49.000Z,2026-02-03T14:47:54.000Z,"Avon River - Alveston - Swiffen Bank 03/02/2026 SA0018","Avon River - Alveston - Swiffen Bank",,,,,,,,,03/02/2026,14:10,SA0018,657,7.2,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.52,0.5,No,,"Very heavy rain past 24 hours"
211c638f-54b8-4a0d-a5e4-b8b0e149b25c,2026-02-02T18:22:38.000Z,2026-02-02T18:23:29.000Z,"Bell Brook - Snitterfield - Bell Brook 01/02/2026 SA0037","Bell Brook - Snitterfield - Bell Brook",,,,,,,,,01/02/2026,12:15,SA0037,533,8.2,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.41,0.4,No,,"High water, muddy"
9664e3f9-881e-413d-872f-bd76c074ce83,2026-02-02T18:21:00.000Z,2026-02-02T18:23:28.000Z,"Sherbourne Brook - Norton Lindsey - Sherbourne Brook 01/02/2026 SA0037","Sherbourne Brook - Norton Lindsey - Sherbourne Brook",,,,,,,,,01/02/2026,12:00,SA0037,809,8.8,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.59,0.4,No,,"High water, muddy"
b9f6a1b2-4669-4ff7-b8e7-51fcd18ab479,2026-02-02T18:18:59.000Z,2026-02-02T18:23:27.000Z,"Bell Brook - Snitterfield - Bell Brook 24/01/2026 SA0037","Bell Brook - Snitterfield - Bell Brook",,,,,,,,,24/01/2026,15:45,SA0037,522,8.4,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.31,0.4,No,,"High water, muddy"
4a33f6d7-c560-4dd3-a828-397df4fbf099,2026-02-02T18:17:03.000Z,2026-02-02T18:23:25.000Z,"Sherbourne Brook - Norton Lindsey - Sherbourne Brook 24/01/2026 SA0037","Sherbourne Brook - Norton Lindsey - Sherbourne Brook",,,,,,,,,24/01/2026,15:30,SA0037,845,7.8,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.61,0.4,No,,"High water, muddy"
312c1f05-99fb-48cd-8615-ed9e63ce6c1c,2026-02-02T18:14:52.000Z,2026-02-02T18:23:24.000Z,"Bell Brook - Snitterfield - Bell Brook 18/01/2026 SA0037","Bell Brook - Snitterfield - Bell Brook",,,,,,,,,18/01/2026,13:45,SA0037,484,7.3,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.33,0.4,No,,"High water,muddy"
60b39b78-b28f-47a1-9e27-59766762f9fe,2026-02-02T18:12:55.000Z,2026-02-02T18:23:22.000Z,"Sherbourne Brook - Norton Lindsey - Sherbourne Brook 18/01/2026 SA0037","Sherbourne Brook - Norton Lindsey - Sherbourne Brook",,,,,,,,,18/01/2026,13:30,SA0037,715,8.2,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.65,0.4,No,,"High water,muddy"
02cdd3dc-39eb-4b9e-925c-e360a8630ead,2026-02-02T18:10:51.000Z,2026-02-02T18:23:21.000Z,"Bell Brook - Snitterfield - Bell Brook 11/01/2026 SA0037","Bell Brook - Snitterfield - Bell Brook",,,,,,,,,11/01/2026,16:15,SA0037,531,6.1,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.27,0.2,No,,"Medium high, muddy water"
1c468e04-61b3-4d4f-983d-adc0f870ad07,2026-02-02T18:08:59.000Z,2026-02-02T18:23:19.000Z,"Sherbourne Brook - Norton Lindsey - Sherbourne Brook 11/01/2026 SA0037","Sherbourne Brook - Norton Lindsey - Sherbourne Brook",,,,,,,,,11/01/2026,16:00,SA0037,783,7.4,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.57,0.2,No,,"Medium high, muddy water"
5aa5ce03-1add-4cb1-8978-17db11dceaf3,2026-02-02T18:06:50.000Z,2026-02-02T18:23:18.000Z,"Bell Brook - Snitterfield - Bell Brook 04/01/2026 SA0037","Bell Brook - Snitterfield - Bell Brook",,,,,,,,,04/01/2026,15:45,SA0037,821,3.9,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.44,0.2,No,,"Medium high, clear water. New nitrate kit (Simplex Health)"
6c2beb4a-ae46-4c80-be41-c47125ea5674,2026-02-02T18:04:21.000Z,2026-02-02T18:23:16.000Z,"Sherbourne Brook - Norton Lindsey - Sherbourne Brook 04/01/2026 SA0037","Sherbourne Brook - Norton Lindsey - Sherbourne Brook",,,,,,,,,04/01/2026,15:30,SA0037,1060,6.2,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.44,0.2,No,,"Medium high, clear. New nitrate test kit (Simplex Health)"
3edc578a-4dde-4860-9616-aa3c1f20f3a6,2026-02-02T18:01:27.000Z,2026-02-02T18:23:15.000Z,"Bell Brook - Snitterfield - Bell Brook 28/12/2025 SA0037","Bell Brook - Snitterfield - Bell Brook",,,,,,,,,28/12/2025,12:45,SA0037,647,7,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.41,0.2,No,,"Medium high, clear"
dc45a7ae-f2b4-48d8-a6e7-8f1844902530,2026-02-02T17:59:23.000Z,2026-02-02T18:23:14.000Z,"Sherbourne Brook - Norton Lindsey - Sherbourne Brook 28/12/2025 SA0037","Sherbourne Brook - Norton Lindsey - Sherbourne Brook",,,,,,,,,28/12/2025,12:30,SA0037,1020,8.1,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.4,0.2,No,,"Medium high, clear"
1025119b-762a-4d98-b60b-58634078c99f,2026-02-02T17:56:40.000Z,2026-02-02T18:23:12.000Z,"Bell Brook - Snitterfield - Bell Brook 21/12/2025 SA0037","Bell Brook - Snitterfield - Bell Brook",,,,,,,,,21/12/2025,13:15,SA0037,502,9.4,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.37,0.4,No,,"High water, muddy"
d8b45e59-7ad7-441b-ae24-19717f85bbd2,2026-02-02T17:54:36.000Z,2026-02-02T18:23:11.000Z,"Sherbourne Brook - Norton Lindsey - Sherbourne Brook 21/12/2025 SA0037","Sherbourne Brook - Norton Lindsey - Sherbourne Brook",,,,,,,,,21/12/2025,13:00,SA0037,766,10.1,10,"Low range Hanna pocket checker (﹤2.5ppm)",,0.72,0.4,No,,"High water, muddy"
81dc6651-4df3-4bd4-9829-dc047761cea6,2026-02-02T17:52:16.000Z,2026-02-02T18:23:09.000Z,"Bell Brook - Snitterfield - Bell Brook 14/12/2025 SA0035","Bell Brook - Snitterfield - Bell Brook",,,,,,,,,14/12/2025,09:15,SA0035,580,8.9,2,"Low range Hanna pocket checker (﹤2.5ppm)",,0.23,0.2,No,,"Medium water"
0186cd2c-69d0-4459-bc22-57fc0b30d96d,2026-02-02T17:50:22.000Z,2026-02-02T18:23:08.000Z,"Sherbourne Brook - Norton Lindsey - Sherbourne Brook 14/12/2025 SA0035","Sherbourne Brook - Norton Lindsey - Sherbourne Brook",,,,,,,,,14/12/2025,09:00,SA0035,960,10.1,5,"Low range Hanna pocket checker (﹤2.5ppm)",,0.65,0.2,No,,"Medium flow"
